id,displayName,score
player35511,Player 35511,10527
player35512,Player 35512,79016
player35513,Player 35513,75573
player35514,Player 35514,74315
player35515,Player 35515,81947
player35516,Player 35516,52039
player35517,Player 35517,5452
player35518,Player 35518,86038
player35519,Player 35519,45198
player35520,Player 35520,44329
player35521,Player 35521,87166
player35522,Player 35522,39030
player35523,Player 35523,22716
player35524,Player 35524,42515
player35525,Player 35525,39757
player35526,Player 35526,41209
player35527,Player 35527,20327
player35528,Player 35528,20751
player35529,Player 35529,83517
player35530,Player 35530,88406
player35531,Player 35531,88109
player35532,Player 35532,60053
player35533,Player 35533,21675
player35534,Player 35534,7559
player35535,Player 35535,32796
player35536,Player 35536,72626
player35537,Player 35537,5228
player35538,Player 35538,45130
player35539,Player 35539,4840
player35540,Player 35540,91882
player35541,Player 35541,98048
player35542,Player 35542,24294
player35543,Player 35543,1238
player35544,Player 35544,95443
player35545,Player 35545,22895
player35546,Player 35546,71762
player35547,Player 35547,59182
player35548,Player 35548,42612
player35549,Player 35549,46358
player35550,Player 35550,88358
player35551,Player 35551,81217
player35552,Player 35552,91219
player35553,Player 35553,74412
player35554,Player 35554,76869
player35555,Player 35555,52552
player35556,Player 35556,59419
player35557,Player 35557,51105
player35558,Player 35558,19563
player35559,Player 35559,41878
player35560,Player 35560,60316
player35561,Player 35561,48463
player35562,Player 35562,44724
player35563,Player 35563,25640
player35564,Player 35564,35974
player35565,Player 35565,74286
player35566,Player 35566,33614
player35567,Player 35567,83522
player35568,Player 35568,90124
player35569,Player 35569,132
player35570,Player 35570,77857
player35571,Player 35571,58778
player35572,Player 35572,43628
player35573,Player 35573,84572
player35574,Player 35574,81704
player35575,Player 35575,47672
player35576,Player 35576,63234
player35577,Player 35577,13733
player35578,Player 35578,94900
player35579,Player 35579,21743
player35580,Player 35580,92103
player35581,Player 35581,7019
player35582,Player 35582,40109
player35583,Player 35583,2795
player35584,Player 35584,84622
player35585,Player 35585,22596
player35586,Player 35586,97603
player35587,Player 35587,12190
player35588,Player 35588,56916
player35589,Player 35589,12779
player35590,Player 35590,48709
player35591,Player 35591,37527
player35592,Player 35592,63130
player35593,Player 35593,79542
player35594,Player 35594,62416
player35595,Player 35595,53584
player35596,Player 35596,34558
player35597,Player 35597,54891
player35598,Player 35598,51930
player35599,Player 35599,49281
player35600,Player 35600,2995
player35601,Player 35601,15330
player35602,Player 35602,92541
player35603,Player 35603,44141
player35604,Player 35604,77674
player35605,Player 35605,37481
player35606,Player 35606,46862
player35607,Player 35607,79304
player35608,Player 35608,67228
player35609,Player 35609,2005
player35610,Player 35610,14568
player35611,Player 35611,16158
player35612,Player 35612,88441
player35613,Player 35613,13375
player35614,Player 35614,82091
player35615,Player 35615,25420
player35616,Player 35616,68459
player35617,Player 35617,27947
player35618,Player 35618,38468
player35619,Player 35619,49938
player35620,Player 35620,77327
player35621,Player 35621,32227
player35622,Player 35622,10442
player35623,Player 35623,351
player35624,Player 35624,68816
player35625,Player 35625,31058
player35626,Player 35626,44714
player35627,Player 35627,76669
player35628,Player 35628,34128
player35629,Player 35629,29039
player35630,Player 35630,2324
player35631,Player 35631,37302
player35632,Player 35632,52081
player35633,Player 35633,95822
player35634,Player 35634,37310
player35635,Player 35635,73203
player35636,Player 35636,69260
player35637,Player 35637,57593
player35638,Player 35638,46567
player35639,Player 35639,23413
player35640,Player 35640,48817
player35641,Player 35641,12139
player35642,Player 35642,68104
player35643,Player 35643,32540
player35644,Player 35644,27093
player35645,Player 35645,21278
player35646,Player 35646,17409
player35647,Player 35647,93267
player35648,Player 35648,61631
player35649,Player 35649,51444
player35650,Player 35650,23073
player35651,Player 35651,61215
player35652,Player 35652,36367
player35653,Player 35653,53296
player35654,Player 35654,71114
player35655,Player 35655,6500
player35656,Player 35656,23233
player35657,Player 35657,65374
player35658,Player 35658,65170
player35659,Player 35659,1813
player35660,Player 35660,58823
player35661,Player 35661,1684
player35662,Player 35662,64731
player35663,Player 35663,51484
player35664,Player 35664,53966
player35665,Player 35665,94028
player35666,Player 35666,6529
player35667,Player 35667,27170
player35668,Player 35668,89252
player35669,Player 35669,13866
player35670,Player 35670,44719
player35671,Player 35671,46741
player35672,Player 35672,53448
player35673,Player 35673,19314
player35674,Player 35674,6578
player35675,Player 35675,41665
player35676,Player 35676,81872
player35677,Player 35677,12352
player35678,Player 35678,81009
player35679,Player 35679,32304
player35680,Player 35680,6940
player35681,Player 35681,51077
player35682,Player 35682,56102
player35683,Player 35683,15622
player35684,Player 35684,56972
player35685,Player 35685,62191
player35686,Player 35686,68179
player35687,Player 35687,14619
player35688,Player 35688,71887
player35689,Player 35689,34283
player35690,Player 35690,59818
player35691,Player 35691,64030
player35692,Player 35692,14415
player35693,Player 35693,56813
player35694,Player 35694,39580
player35695,Player 35695,73804
player35696,Player 35696,72078
player35697,Player 35697,79515
player35698,Player 35698,90233
player35699,Player 35699,82814
player35700,Player 35700,9664
player35701,Player 35701,52184
player35702,Player 35702,42653
player35703,Player 35703,7548
player35704,Player 35704,39301
player35705,Player 35705,58127
player35706,Player 35706,55115
player35707,Player 35707,93652
player35708,Player 35708,94264
player35709,Player 35709,68840
player35710,Player 35710,3946
player35711,Player 35711,53169
player35712,Player 35712,92229
player35713,Player 35713,19824
player35714,Player 35714,48867
player35715,Player 35715,36124
player35716,Player 35716,15797
player35717,Player 35717,74190
player35718,Player 35718,19631
player35719,Player 35719,15038
player35720,Player 35720,62484
player35721,Player 35721,39480
player35722,Player 35722,31680
player35723,Player 35723,75199
player35724,Player 35724,18215
player35725,Player 35725,32441
player35726,Player 35726,59845
player35727,Player 35727,96004
player35728,Player 35728,5018
player35729,Player 35729,46344
player35730,Player 35730,34616
player35731,Player 35731,17924
player35732,Player 35732,71743
player35733,Player 35733,5721
player35734,Player 35734,23660
player35735,Player 35735,70612
player35736,Player 35736,77242
player35737,Player 35737,71695
player35738,Player 35738,79198
player35739,Player 35739,31622
player35740,Player 35740,86621
player35741,Player 35741,90816
player35742,Player 35742,74277
player35743,Player 35743,7847
player35744,Player 35744,79992
player35745,Player 35745,96903
player35746,Player 35746,24592
player35747,Player 35747,83558
player35748,Player 35748,85189
player35749,Player 35749,59514
player35750,Player 35750,64583
player35751,Player 35751,89780
player35752,Player 35752,11931
player35753,Player 35753,78842
player35754,Player 35754,38673
player35755,Player 35755,50018
player35756,Player 35756,49610
player35757,Player 35757,99924
player35758,Player 35758,34721
player35759,Player 35759,45767
player35760,Player 35760,3731
player35761,Player 35761,50757
player35762,Player 35762,27457
player35763,Player 35763,94801
player35764,Player 35764,95094
player35765,Player 35765,64775
player35766,Player 35766,82141
player35767,Player 35767,40558
player35768,Player 35768,63438
player35769,Player 35769,94674
player35770,Player 35770,50318
player35771,Player 35771,61601
player35772,Player 35772,6665
player35773,Player 35773,40235
player35774,Player 35774,10168
player35775,Player 35775,97312
player35776,Player 35776,45547
player35777,Player 35777,394
player35778,Player 35778,92445
player35779,Player 35779,71706
player35780,Player 35780,14850
player35781,Player 35781,70159
player35782,Player 35782,92857
player35783,Player 35783,45007
player35784,Player 35784,14430
player35785,Player 35785,96917
player35786,Player 35786,53964
player35787,Player 35787,93500
player35788,Player 35788,47330
player35789,Player 35789,37732
player35790,Player 35790,57736
player35791,Player 35791,45413
player35792,Player 35792,20984
player35793,Player 35793,3782
player35794,Player 35794,29206
player35795,Player 35795,46688
player35796,Player 35796,78431
player35797,Player 35797,95943
player35798,Player 35798,72699
player35799,Player 35799,43646
player35800,Player 35800,16191
player35801,Player 35801,36939
player35802,Player 35802,11870
player35803,Player 35803,90186
player35804,Player 35804,5005
player35805,Player 35805,34274
player35806,Player 35806,46888
player35807,Player 35807,47688
player35808,Player 35808,16400
player35809,Player 35809,44722
player35810,Player 35810,42898
player35811,Player 35811,39858
player35812,Player 35812,61941
player35813,Player 35813,97420
player35814,Player 35814,84221
player35815,Player 35815,63966
player35816,Player 35816,7238
player35817,Player 35817,35048
player35818,Player 35818,70466
player35819,Player 35819,49282
player35820,Player 35820,73643
player35821,Player 35821,97831
player35822,Player 35822,78483
player35823,Player 35823,23944
player35824,Player 35824,88124
player35825,Player 35825,52366
player35826,Player 35826,57168
player35827,Player 35827,40335
player35828,Player 35828,20573
player35829,Player 35829,88583
player35830,Player 35830,65502
player35831,Player 35831,47401
player35832,Player 35832,86398
player35833,Player 35833,57850
player35834,Player 35834,24952
player35835,Player 35835,37242
player35836,Player 35836,97321
player35837,Player 35837,72036
player35838,Player 35838,59810
player35839,Player 35839,81970
player35840,Player 35840,84436
player35841,Player 35841,73696
player35842,Player 35842,63445
player35843,Player 35843,76321
player35844,Player 35844,50967
player35845,Player 35845,8568
player35846,Player 35846,86055
player35847,Player 35847,93608
player35848,Player 35848,99762
player35849,Player 35849,26780
player35850,Player 35850,31566
player35851,Player 35851,41144
player35852,Player 35852,90451
player35853,Player 35853,8006
player35854,Player 35854,49503
player35855,Player 35855,39506
player35856,Player 35856,8885
player35857,Player 35857,7250
player35858,Player 35858,72941
player35859,Player 35859,41872
player35860,Player 35860,61584
player35861,Player 35861,68780
player35862,Player 35862,56817
player35863,Player 35863,38043
player35864,Player 35864,29705
player35865,Player 35865,84597
player35866,Player 35866,71905
player35867,Player 35867,1720
player35868,Player 35868,31420
player35869,Player 35869,18
player35870,Player 35870,55484
player35871,Player 35871,94548
player35872,Player 35872,15056
player35873,Player 35873,59261
player35874,Player 35874,46580
player35875,Player 35875,13484
player35876,Player 35876,31921
player35877,Player 35877,17636
player35878,Player 35878,62081
player35879,Player 35879,65550
player35880,Player 35880,23595
player35881,Player 35881,68689
player35882,Player 35882,60722
player35883,Player 35883,65009
player35884,Player 35884,76538
player35885,Player 35885,71938
player35886,Player 35886,3287
player35887,Player 35887,75649
player35888,Player 35888,29402
player35889,Player 35889,26366
player35890,Player 35890,33732
player35891,Player 35891,56050
player35892,Player 35892,40809
player35893,Player 35893,30794
player35894,Player 35894,35846
player35895,Player 35895,92369
player35896,Player 35896,74880
player35897,Player 35897,66360
player35898,Player 35898,74752
player35899,Player 35899,77887
player35900,Player 35900,67178
player35901,Player 35901,43106
player35902,Player 35902,96531
player35903,Player 35903,47646
player35904,Player 35904,52626
player35905,Player 35905,19271
player35906,Player 35906,41713
player35907,Player 35907,32627
player35908,Player 35908,8957
player35909,Player 35909,40889
player35910,Player 35910,29577
player35911,Player 35911,86360
player35912,Player 35912,96705
player35913,Player 35913,1610
player35914,Player 35914,40220
player35915,Player 35915,55259
player35916,Player 35916,83813
player35917,Player 35917,18055
player35918,Player 35918,77656
player35919,Player 35919,18532
player35920,Player 35920,59199
player35921,Player 35921,61357
player35922,Player 35922,55828
player35923,Player 35923,84394
player35924,Player 35924,91626
player35925,Player 35925,59880
player35926,Player 35926,61776
player35927,Player 35927,14204
player35928,Player 35928,97202
player35929,Player 35929,52554
player35930,Player 35930,58610
player35931,Player 35931,76983
player35932,Player 35932,28574
player35933,Player 35933,10826
player35934,Player 35934,6825
player35935,Player 35935,33525
player35936,Player 35936,37821
player35937,Player 35937,73738
player35938,Player 35938,81428
player35939,Player 35939,48128
player35940,Player 35940,50536
player35941,Player 35941,63498
player35942,Player 35942,38952
player35943,Player 35943,33594
player35944,Player 35944,87746
player35945,Player 35945,92330
player35946,Player 35946,54155
player35947,Player 35947,77081
player35948,Player 35948,47367
player35949,Player 35949,39212
player35950,Player 35950,28547
player35951,Player 35951,48568
player35952,Player 35952,45435
player35953,Player 35953,79808
player35954,Player 35954,66534
player35955,Player 35955,43342
player35956,Player 35956,88695
player35957,Player 35957,90260
player35958,Player 35958,62791
player35959,Player 35959,84125
player35960,Player 35960,15737
player35961,Player 35961,86955
player35962,Player 35962,62631
player35963,Player 35963,94383
player35964,Player 35964,11365
player35965,Player 35965,71009
player35966,Player 35966,7853
player35967,Player 35967,9397
player35968,Player 35968,16383
player35969,Player 35969,37255
player35970,Player 35970,53160
player35971,Player 35971,39103
player35972,Player 35972,56032
player35973,Player 35973,91134
player35974,Player 35974,82822
player35975,Player 35975,89830
player35976,Player 35976,91317
player35977,Player 35977,37526
player35978,Player 35978,39929
player35979,Player 35979,23841
player35980,Player 35980,32424
player35981,Player 35981,54480
player35982,Player 35982,21838
player35983,Player 35983,79831
player35984,Player 35984,68441
player35985,Player 35985,77109
player35986,Player 35986,5337
player35987,Player 35987,51235
player35988,Player 35988,90465
player35989,Player 35989,45504
player35990,Player 35990,20638
player35991,Player 35991,78741
player35992,Player 35992,26882
player35993,Player 35993,60564
player35994,Player 35994,22555
player35995,Player 35995,26027
player35996,Player 35996,71205
player35997,Player 35997,19407
player35998,Player 35998,59131
player35999,Player 35999,66475
player36000,Player 36000,5145
player36001,Player 36001,33919
player36002,Player 36002,15499
player36003,Player 36003,91058
player36004,Player 36004,37239
player36005,Player 36005,62348
player36006,Player 36006,1221
player36007,Player 36007,17678
player36008,Player 36008,89248
player36009,Player 36009,29029
player36010,Player 36010,37185
player36011,Player 36011,42333
player36012,Player 36012,6038
player36013,Player 36013,89551
player36014,Player 36014,41330
player36015,Player 36015,89326
player36016,Player 36016,14550
player36017,Player 36017,64148
player36018,Player 36018,90668
player36019,Player 36019,39241
player36020,Player 36020,29849
player36021,Player 36021,92707
player36022,Player 36022,53708
player36023,Player 36023,82530
player36024,Player 36024,52450
player36025,Player 36025,40031
player36026,Player 36026,18109
player36027,Player 36027,26594
player36028,Player 36028,41175
player36029,Player 36029,77713
player36030,Player 36030,11296
player36031,Player 36031,33928
player36032,Player 36032,40644
player36033,Player 36033,67041
player36034,Player 36034,30553
player36035,Player 36035,23484
player36036,Player 36036,15013
player36037,Player 36037,38890
player36038,Player 36038,27199
player36039,Player 36039,83192
player36040,Player 36040,52726
player36041,Player 36041,69922
player36042,Player 36042,36456
player36043,Player 36043,79144
player36044,Player 36044,91323
player36045,Player 36045,91852
player36046,Player 36046,36073
player36047,Player 36047,35001
player36048,Player 36048,67332
player36049,Player 36049,37416
player36050,Player 36050,75389
player36051,Player 36051,60084
player36052,Player 36052,68534
player36053,Player 36053,37887
player36054,Player 36054,96376
player36055,Player 36055,36869
player36056,Player 36056,66773
player36057,Player 36057,33875
player36058,Player 36058,89067
player36059,Player 36059,27103
player36060,Player 36060,50154
player36061,Player 36061,82075
player36062,Player 36062,61599
player36063,Player 36063,35833
player36064,Player 36064,4978
player36065,Player 36065,18470
player36066,Player 36066,25216
player36067,Player 36067,40061
player36068,Player 36068,64504
player36069,Player 36069,89822
player36070,Player 36070,77255
player36071,Player 36071,83636
player36072,Player 36072,53271
player36073,Player 36073,26975
player36074,Player 36074,64042
player36075,Player 36075,49971
player36076,Player 36076,21586
player36077,Player 36077,18770
player36078,Player 36078,97474
player36079,Player 36079,67103
player36080,Player 36080,32531
player36081,Player 36081,21517
player36082,Player 36082,50184
player36083,Player 36083,22773
player36084,Player 36084,74354
player36085,Player 36085,12888
player36086,Player 36086,88508
player36087,Player 36087,39183
player36088,Player 36088,70191
player36089,Player 36089,56494
player36090,Player 36090,21593
player36091,Player 36091,37602
player36092,Player 36092,12451
player36093,Player 36093,92594
player36094,Player 36094,25275
player36095,Player 36095,33100
player36096,Player 36096,50637
player36097,Player 36097,11323
player36098,Player 36098,84181
player36099,Player 36099,67306
player36100,Player 36100,45672
player36101,Player 36101,14561
player36102,Player 36102,9249
player36103,Player 36103,43926
player36104,Player 36104,77258
player36105,Player 36105,35832
player36106,Player 36106,68503
player36107,Player 36107,82045
player36108,Player 36108,27123
player36109,Player 36109,73491
player36110,Player 36110,83878
player36111,Player 36111,92747
player36112,Player 36112,55250
player36113,Player 36113,58816
player36114,Player 36114,89436
player36115,Player 36115,20151
player36116,Player 36116,97420
player36117,Player 36117,27765
player36118,Player 36118,50775
player36119,Player 36119,27718
player36120,Player 36120,52438
player36121,Player 36121,82886
player36122,Player 36122,92074
player36123,Player 36123,28280
player36124,Player 36124,33840
player36125,Player 36125,40303
player36126,Player 36126,58634
player36127,Player 36127,1991
player36128,Player 36128,43831
player36129,Player 36129,12466
player36130,Player 36130,33796
player36131,Player 36131,89452
player36132,Player 36132,2220
player36133,Player 36133,9919
player36134,Player 36134,99724
player36135,Player 36135,96016
player36136,Player 36136,48560
player36137,Player 36137,87943
player36138,Player 36138,82681
player36139,Player 36139,35413
player36140,Player 36140,38309
player36141,Player 36141,96273
player36142,Player 36142,21955
player36143,Player 36143,69788
player36144,Player 36144,555
player36145,Player 36145,8435
player36146,Player 36146,31321
player36147,Player 36147,93498
player36148,Player 36148,16609
player36149,Player 36149,20351
player36150,Player 36150,77512
player36151,Player 36151,67738
player36152,Player 36152,14745
player36153,Player 36153,44588
player36154,Player 36154,60992
player36155,Player 36155,47572
player36156,Player 36156,53593
player36157,Player 36157,70952
player36158,Player 36158,6823
player36159,Player 36159,23826
player36160,Player 36160,35201
player36161,Player 36161,23105
player36162,Player 36162,96826
player36163,Player 36163,61145
player36164,Player 36164,11774
player36165,Player 36165,85806
player36166,Player 36166,63819
player36167,Player 36167,94070
player36168,Player 36168,2518
player36169,Player 36169,90285
player36170,Player 36170,1250
player36171,Player 36171,39547
player36172,Player 36172,2848
player36173,Player 36173,98431
player36174,Player 36174,11995
player36175,Player 36175,2949
player36176,Player 36176,1862
player36177,Player 36177,92452
player36178,Player 36178,33727
player36179,Player 36179,9479
player36180,Player 36180,23248
player36181,Player 36181,98177
player36182,Player 36182,18464
player36183,Player 36183,3178
player36184,Player 36184,68401
player36185,Player 36185,60314
player36186,Player 36186,94091
player36187,Player 36187,15120
player36188,Player 36188,15534
player36189,Player 36189,72101
player36190,Player 36190,63099
player36191,Player 36191,91374
player36192,Player 36192,51880
player36193,Player 36193,17263
player36194,Player 36194,42254
player36195,Player 36195,47766
player36196,Player 36196,90505
player36197,Player 36197,34756
player36198,Player 36198,35532
player36199,Player 36199,74857
player36200,Player 36200,74602
player36201,Player 36201,77448
player36202,Player 36202,79224
player36203,Player 36203,98572
player36204,Player 36204,41480
player36205,Player 36205,50982
player36206,Player 36206,97392
player36207,Player 36207,47615
player36208,Player 36208,42859
player36209,Player 36209,81375
player36210,Player 36210,81211
player36211,Player 36211,46216
player36212,Player 36212,25840
player36213,Player 36213,12242
player36214,Player 36214,46409
player36215,Player 36215,64917
player36216,Player 36216,23433
player36217,Player 36217,64192
player36218,Player 36218,26569
player36219,Player 36219,20834
player36220,Player 36220,85474
player36221,Player 36221,66507
player36222,Player 36222,66026
player36223,Player 36223,57533
player36224,Player 36224,27887
player36225,Player 36225,24021
player36226,Player 36226,8655
player36227,Player 36227,76775
player36228,Player 36228,27563
player36229,Player 36229,31810
player36230,Player 36230,54706
player36231,Player 36231,44213
player36232,Player 36232,70126
player36233,Player 36233,20644
player36234,Player 36234,71959
player36235,Player 36235,36762
player36236,Player 36236,76886
player36237,Player 36237,75175
player36238,Player 36238,91102
player36239,Player 36239,79102
player36240,Player 36240,57643
player36241,Player 36241,50378
player36242,Player 36242,29422
player36243,Player 36243,63040
player36244,Player 36244,39384
player36245,Player 36245,90292
player36246,Player 36246,34248
player36247,Player 36247,95621
player36248,Player 36248,43070
player36249,Player 36249,7765
player36250,Player 36250,3893
player36251,Player 36251,725
player36252,Player 36252,8902
player36253,Player 36253,98733
player36254,Player 36254,82575
player36255,Player 36255,14988
player36256,Player 36256,78185
player36257,Player 36257,56791
player36258,Player 36258,88286
player36259,Player 36259,66899
player36260,Player 36260,41364
player36261,Player 36261,88794
player36262,Player 36262,83117
player36263,Player 36263,74766
player36264,Player 36264,22493
player36265,Player 36265,23703
player36266,Player 36266,48739
player36267,Player 36267,2783
player36268,Player 36268,29270
player36269,Player 36269,71709
player36270,Player 36270,45627
player36271,Player 36271,86874
player36272,Player 36272,8369
player36273,Player 36273,51704
player36274,Player 36274,96873
player36275,Player 36275,48066
player36276,Player 36276,60823
player36277,Player 36277,70814
player36278,Player 36278,14074
player36279,Player 36279,73020
player36280,Player 36280,36327
player36281,Player 36281,18187
player36282,Player 36282,30586
player36283,Player 36283,94947
player36284,Player 36284,52982
player36285,Player 36285,30374
player36286,Player 36286,28497
player36287,Player 36287,76450
player36288,Player 36288,87894
player36289,Player 36289,29655
player36290,Player 36290,52977
player36291,Player 36291,43716
player36292,Player 36292,33637
player36293,Player 36293,31297
player36294,Player 36294,88624
player36295,Player 36295,65692
player36296,Player 36296,87469
player36297,Player 36297,52860
player36298,Player 36298,94932
player36299,Player 36299,52402
player36300,Player 36300,98724
player36301,Player 36301,48157
player36302,Player 36302,73362
player36303,Player 36303,10761
player36304,Player 36304,63967
player36305,Player 36305,98561
player36306,Player 36306,93840
player36307,Player 36307,94199
player36308,Player 36308,91481
player36309,Player 36309,43068
player36310,Player 36310,98057
player36311,Player 36311,92977
player36312,Player 36312,75449
player36313,Player 36313,53455
player36314,Player 36314,2329
player36315,Player 36315,7518
player36316,Player 36316,18236
player36317,Player 36317,89235
player36318,Player 36318,9596
player36319,Player 36319,49600
player36320,Player 36320,49600
player36321,Player 36321,61180
player36322,Player 36322,76216
player36323,Player 36323,6003
player36324,Player 36324,28177
player36325,Player 36325,91245
player36326,Player 36326,29999
player36327,Player 36327,73864
player36328,Player 36328,88750
player36329,Player 36329,45135
player36330,Player 36330,70624
player36331,Player 36331,12431
player36332,Player 36332,74943
player36333,Player 36333,46905
player36334,Player 36334,46840
player36335,Player 36335,10026
player36336,Player 36336,48289
player36337,Player 36337,20435
player36338,Player 36338,88545
player36339,Player 36339,67281
player36340,Player 36340,1555
player36341,Player 36341,65677
player36342,Player 36342,17435
player36343,Player 36343,25494
player36344,Player 36344,16811
player36345,Player 36345,7148
player36346,Player 36346,73600
player36347,Player 36347,19150
player36348,Player 36348,94703
player36349,Player 36349,92466
player36350,Player 36350,76577
player36351,Player 36351,64576
player36352,Player 36352,60001
player36353,Player 36353,40716
player36354,Player 36354,20663
player36355,Player 36355,4267
player36356,Player 36356,76823
player36357,Player 36357,90867
player36358,Player 36358,53793
player36359,Player 36359,6521
player36360,Player 36360,57946
player36361,Player 36361,46725
player36362,Player 36362,1332
player36363,Player 36363,23412
player36364,Player 36364,96928
player36365,Player 36365,11184
player36366,Player 36366,82037
player36367,Player 36367,49238
player36368,Player 36368,92393
player36369,Player 36369,58832
player36370,Player 36370,20346
player36371,Player 36371,74899
player36372,Player 36372,72418
player36373,Player 36373,28260
player36374,Player 36374,38072
player36375,Player 36375,92332
player36376,Player 36376,79006
player36377,Player 36377,99255
player36378,Player 36378,28126
player36379,Player 36379,9604
player36380,Player 36380,23635
player36381,Player 36381,56201
player36382,Player 36382,13561
player36383,Player 36383,72256
player36384,Player 36384,4245
player36385,Player 36385,77604
player36386,Player 36386,96466
player36387,Player 36387,96560
player36388,Player 36388,38668
player36389,Player 36389,65777
player36390,Player 36390,90435
player36391,Player 36391,82326
player36392,Player 36392,42963
player36393,Player 36393,69332
player36394,Player 36394,39852
player36395,Player 36395,75353
player36396,Player 36396,18694
player36397,Player 36397,76707
player36398,Player 36398,28770
player36399,Player 36399,38217
player36400,Player 36400,38957
player36401,Player 36401,94752
player36402,Player 36402,30760
player36403,Player 36403,34748
player36404,Player 36404,90876
player36405,Player 36405,86487
player36406,Player 36406,28520
player36407,Player 36407,59955
player36408,Player 36408,84497
player36409,Player 36409,24278
player36410,Player 36410,98202
player36411,Player 36411,1442
player36412,Player 36412,44778
player36413,Player 36413,21354
player36414,Player 36414,73052
player36415,Player 36415,18049
player36416,Player 36416,39794
player36417,Player 36417,58282
player36418,Player 36418,48588
player36419,Player 36419,29611
player36420,Player 36420,23961
player36421,Player 36421,53252
player36422,Player 36422,56264
player36423,Player 36423,29344
player36424,Player 36424,82314
player36425,Player 36425,69545
player36426,Player 36426,88799
player36427,Player 36427,68108
player36428,Player 36428,60372
player36429,Player 36429,91340
player36430,Player 36430,96847
player36431,Player 36431,80667
player36432,Player 36432,23907
player36433,Player 36433,46436
player36434,Player 36434,21159
player36435,Player 36435,98854
player36436,Player 36436,58181
player36437,Player 36437,25694
player36438,Player 36438,33725
player36439,Player 36439,32179
player36440,Player 36440,67405
player36441,Player 36441,21876
player36442,Player 36442,87657
player36443,Player 36443,15354
player36444,Player 36444,4348
player36445,Player 36445,93485
player36446,Player 36446,3908
player36447,Player 36447,56361
player36448,Player 36448,49798
player36449,Player 36449,53804
player36450,Player 36450,99788
player36451,Player 36451,6074
player36452,Player 36452,31238
player36453,Player 36453,20382
player36454,Player 36454,86991
player36455,Player 36455,91366
player36456,Player 36456,38789
player36457,Player 36457,550
player36458,Player 36458,83167
player36459,Player 36459,37058
player36460,Player 36460,29604
player36461,Player 36461,91417
player36462,Player 36462,33881
player36463,Player 36463,27180
player36464,Player 36464,32059
player36465,Player 36465,71351
player36466,Player 36466,79076
player36467,Player 36467,49589
player36468,Player 36468,69693
player36469,Player 36469,60316
player36470,Player 36470,36789
player36471,Player 36471,40438
player36472,Player 36472,53975
player36473,Player 36473,84811
player36474,Player 36474,91572
player36475,Player 36475,45236
player36476,Player 36476,66853
player36477,Player 36477,22394
player36478,Player 36478,67970
player36479,Player 36479,83386
player36480,Player 36480,85350
player36481,Player 36481,51429
player36482,Player 36482,41116
player36483,Player 36483,93713
player36484,Player 36484,60888
player36485,Player 36485,59690
player36486,Player 36486,14259
player36487,Player 36487,87823
player36488,Player 36488,76365
player36489,Player 36489,59702
player36490,Player 36490,41259
player36491,Player 36491,97012
player36492,Player 36492,61963
player36493,Player 36493,56470
player36494,Player 36494,31220
player36495,Player 36495,21837
player36496,Player 36496,972
player36497,Player 36497,60073
player36498,Player 36498,50904
player36499,Player 36499,87820
player36500,Player 36500,61114
player36501,Player 36501,97100
player36502,Player 36502,23792
player36503,Player 36503,5114
player36504,Player 36504,12497
player36505,Player 36505,92193
player36506,Player 36506,90014
player36507,Player 36507,94070
player36508,Player 36508,6031
player36509,Player 36509,95421
player36510,Player 36510,91226
player36511,Player 36511,37561
player36512,Player 36512,64783
player36513,Player 36513,12918
player36514,Player 36514,18159
player36515,Player 36515,506
player36516,Player 36516,68132
player36517,Player 36517,42256
player36518,Player 36518,88970
player36519,Player 36519,68184
player36520,Player 36520,32895
player36521,Player 36521,53182
player36522,Player 36522,63406
player36523,Player 36523,8142
player36524,Player 36524,19567
player36525,Player 36525,1220
player36526,Player 36526,70013
player36527,Player 36527,81162
player36528,Player 36528,73595
player36529,Player 36529,89332
player36530,Player 36530,70553
player36531,Player 36531,58213
player36532,Player 36532,89778
player36533,Player 36533,59767
player36534,Player 36534,55832
player36535,Player 36535,29194
player36536,Player 36536,5227
player36537,Player 36537,58978
player36538,Player 36538,11628
player36539,Player 36539,59161
player36540,Player 36540,92121
player36541,Player 36541,81700
player36542,Player 36542,48961
player36543,Player 36543,46250
player36544,Player 36544,43679
player36545,Player 36545,90511
player36546,Player 36546,33934
player36547,Player 36547,19665
player36548,Player 36548,61468
player36549,Player 36549,39590
player36550,Player 36550,98524
player36551,Player 36551,18707
player36552,Player 36552,41441
player36553,Player 36553,95946
player36554,Player 36554,69205
player36555,Player 36555,95153
player36556,Player 36556,86650
player36557,Player 36557,75956
player36558,Player 36558,7350
player36559,Player 36559,40719
player36560,Player 36560,35413
player36561,Player 36561,13261
player36562,Player 36562,4300
player36563,Player 36563,49038
player36564,Player 36564,64651
player36565,Player 36565,40286
player36566,Player 36566,31987
player36567,Player 36567,54082
player36568,Player 36568,62543
player36569,Player 36569,94326
player36570,Player 36570,78014
player36571,Player 36571,28720
player36572,Player 36572,35043
player36573,Player 36573,49279
player36574,Player 36574,45954
player36575,Player 36575,59016
player36576,Player 36576,28280
player36577,Player 36577,82700
player36578,Player 36578,38440
player36579,Player 36579,91909
player36580,Player 36580,23588
player36581,Player 36581,82112
player36582,Player 36582,56113
player36583,Player 36583,38464
player36584,Player 36584,18320
player36585,Player 36585,674
player36586,Player 36586,15680
player36587,Player 36587,78326
